"MGRS_10km","n.taxa","n.neigh","ratio","diff"
"29SNE12",120,573,3.775,453
"29SNE11",81,500,5.17283950617284,419
"29SNE01",158,395,1.5,237
"29SNE00",171,548,2.2046783625731,377
"29SNE02",108,378,2.5,270
"29SNE30",50,713,13.26,663
"29SNE32",382,826,1.16230366492147,444
"29SNE31",293,736,1.51194539249147,443
"29SNE21",208,653,2.13942307692308,445
"29SNE20",84,600,6.14285714285714,516
"29SNE22",73,725,8.93150684931507,652
"29SQC46",52,525,9.09615384615385,473
"29SQC45",204,570,1.79411764705882,366
"29SQC48",171,563,2.29239766081871,392
"29SQC47",70,508,6.25714285714286,438
"29SQC49",135,589,3.36296296296296,454
"29SQC40",359,855,1.38161559888579,496
"29SQC42",40,756,17.9,716
"29SQC41",276,809,1.93115942028985,533
"29SQC44",307,566,0.843648208469055,259
"29SQC43",179,607,2.39106145251397,428
"29SQC35",174,702,3.03448275862069,528
"29SQC34",145,652,3.49655172413793,507
"29SQC37",187,605,2.23529411764706,418
"29SQC36",122,685,4.61475409836066,563
"29SQC39",204,674,2.30392156862745,470
"29SQC38",152,617,3.05921052631579,465
"29SNE90",149,620,3.16107382550336,471
"29SQC31",523,806,0.541108986615679,283
"29SNE92",258,614,1.37984496124031,356
"29SQC30",367,890,1.42506811989101,523
"29SNE91",300,592,0.973333333333333,292
"29SQC33",49,628,11.8163265306122,579
"29SQC32",175,757,3.32571428571429,582
"29SQC68",3,270,89,267
"29SQC67",94,256,1.72340425531915,162
"29SQC69",3,213,70,210
"29SQC60",189,536,1.83597883597884,347
"29SQC62",29,391,12.4827586206897,362
"29SQC61",22,508,22.0909090909091,486
"29SQC64",4,287,70.75,283
"29SNE81",361,656,0.817174515235457,295
"29SQC63",136,338,1.48529411764706,202
"29SNE80",338,661,0.955621301775148,323
"29SQC66",1,225,224,224
"29SQC65",2,173,85.5,171
"29SNE82",205,661,2.22439024390244,456
"29SQC57",84,402,3.78571428571429,318
"29SQC56",77,426,4.53246753246753,349
"29SQC59",107,391,2.65420560747664,284
"29SQC58",101,436,3.31683168316832,335
"29SQC51",206,649,2.1504854368932,443
"29SQC50",375,693,0.848,318
"29SQC53",122,521,3.27049180327869,399
"29SQC52",123,581,3.72357723577236,458
"29SQC55",44,466,9.59090909090909,422
"29SQC54",76,509,5.69736842105263,433
"29SQC02",238,722,2.03361344537815,484
"29SQC01",464,820,0.767241379310345,356
"29SQC04",262,846,2.22900763358779,584
"29SQC03",49,765,14.6122448979592,716
"29SQC06",623,917,0.471910112359551,294
"29SQC05",357,938,1.62745098039216,581
"29SQC08",55,718,12.0545454545455,663
"29SQC07",303,881,1.90759075907591,578
"29SQC00",462,958,1.07359307359307,496
"29SNE52",423,938,1.21749408983452,515
"29SNE51",434,819,0.887096774193548,385
"29SNE50",316,827,1.61708860759494,511
"29SQC24",199,736,2.69849246231156,537
"29SNE41",341,811,1.3782991202346,470
"29SQC23",22,622,27.2727272727273,600
"29SNE40",325,788,1.42461538461538,463
"29SQC26",351,826,1.35327635327635,475
"29SQC25",406,829,1.04187192118227,423
"29SNE42",393,903,1.29770992366412,510
"29SQC28",154,630,3.09090909090909,476
"29SQC27",94,708,6.53191489361702,614
"29SQC29",173,706,3.08092485549133,533
"29SQC20",382,928,1.42931937172775,546
"29SQC22",153,733,3.79084967320261,580
"29SQC21",363,827,1.27823691460055,464
"29SQC13",34,655,18.2647058823529,621
"29SQC12",101,703,5.96039603960396,602
"29SQC15",506,920,0.818181818181818,414
"29SQC14",280,769,1.74642857142857,489
"29SQC17",138,843,5.10869565217391,705
"29SQC16",423,910,1.15130023640662,487
"29SQC19",101,755,6.47524752475248,654
"29SQC18",190,619,2.25789473684211,429
"29SNE70",437,686,0.569794050343249,249
"29SQC11",310,848,1.73548387096774,538
"29SNE72",108,657,5.08333333333333,549
"29SQC10",380,980,1.57894736842105,600
"29SNE71",310,668,1.15483870967742,358
"29SQC09",172,737,3.28488372093023,565
"29SNE62",123,848,5.89430894308943,725
"29SNE61",257,835,2.24902723735409,578
"29SNE60",322,817,1.53726708074534,495
"29SNB77",87,319,2.66666666666667,232
"29SNB76",74,420,4.67567567567568,346
"29SNB79",109,394,2.61467889908257,285
"29SNB78",103,375,2.64077669902913,272
"29SNB71",542,1065,0.964944649446494,523
"29SNB70",502,1031,1.05378486055777,529
"29SNB73",191,749,2.92146596858639,558
"29SNB72",420,936,1.22857142857143,516
"29SNB75",106,404,2.81132075471698,298
"29SNB74",90,517,4.74444444444444,427
"29SNB66",45,317,6.04444444444444,272
"29SNB65",120,350,1.91666666666667,230
"29SNB68",46,347,6.54347826086957,301
"29SNB67",52,329,5.32692307692308,277
"29SNB69",62,362,4.83870967741935,300
"29SNB60",397,898,1.26196473551637,501
"29SNB62",440,894,1.03181818181818,454
"29SNB61",453,997,1.20088300220751,544
"29SNB64",79,476,5.0253164556962,397
"29SNB63",231,758,2.28138528138528,527
"29SNB99",26,432,15.6153846153846,406
"29SNB98",42,440,9.47619047619048,398
"29SNB91",592,1138,0.922297297297297,546
"29SNB90",633,1152,0.819905213270142,519
"29SNB93",200,719,2.595,519
"29SNB92",366,917,1.50546448087432,551
"29SNB95",194,459,1.3659793814433,265
"29SNB94",136,552,3.05882352941176,416
"29SNB97",154,441,1.86363636363636,287
"29SNB96",117,493,3.21367521367521,376
"29SNB88",91,372,3.08791208791209,281
"29SNB87",203,329,0.620689655172414,126
"29SNB89",91,417,3.58241758241758,326
"29SNB80",686,1129,0.645772594752187,443
"29SNB82",465,942,1.0258064516129,477
"29SNB81",639,1100,0.721439749608764,461
"29SNB84",75,536,6.14666666666667,461
"29SNB83",257,738,1.8715953307393,481
"29SNB86",118,446,2.77966101694915,328
"29SNB85",237,446,0.881856540084388,209
"29SQD60",1,286,285,285
"29SQD56",55,150,1.72727272727273,95
"29SNB33",388,870,1.24226804123711,482
"29SQD55",104,320,2.07692307692308,216
"29SNB32",513,1026,1,513
"29SQD58",4,331,81.75,327
"29SNB35",229,653,1.85152838427948,424
"29SQD57",10,74,6.4,64
"29SNB34",163,810,3.96932515337423,647
"29SNB37",105,594,4.65714285714286,489
"29SQD59",280,566,1.02142857142857,286
"29SNB36",213,640,2.00469483568075,427
"29SNB39",101,512,4.06930693069307,411
"29SNB38",92,520,4.65217391304348,428
"29SQD50",78,421,4.3974358974359,343
"29SQD52",168,403,1.39880952380952,235
"29SQD51",184,392,1.1304347826087,208
"29SQD54",59,327,4.54237288135593,268
"29SNB31",357,1028,1.87955182072829,671
"29SQD53",27,398,13.7407407407407,371
"29SNB30",254,817,2.21653543307087,563
"29SNB29",119,658,4.52941176470588,539
"29SNB22",207,1107,4.34782608695652,900
"29SNB21",339,1058,2.12094395280236,719
"29SNB24",332,1007,2.03313253012048,675
"29SNB23",379,1078,1.844327176781,699
"29SNB26",279,737,1.6415770609319,458
"29SNB25",240,750,2.125,510
"29SNB28",195,653,2.34871794871795,458
"29SNB27",283,720,1.54416961130742,437
"29SNB20",403,865,1.14640198511166,462
"29SNB19",180,596,2.31111111111111,416
"29SNB18",220,602,1.73636363636364,382
"29SNB55",18,349,18.3888888888889,331
"29SNB54",135,557,3.12592592592593,422
"29SNB57",23,350,14.2173913043478,327
"29SNB56",97,332,2.42268041237113,235
"29SNB59",46,353,6.67391304347826,307
"29SNB58",84,353,3.20238095238095,269
"29SNB51",367,1042,1.83923705722071,675
"29SNB50",396,897,1.26515151515152,501
"29SNB53",315,802,1.54603174603175,487
"29SNB52",462,965,1.08874458874459,503
"29SQD23",78,430,4.51282051282051,352
"29SNB44",74,691,8.33783783783784,617
"29SQD22",75,569,6.58666666666667,494
"29SNB43",342,883,1.58187134502924,541
"29SQD25",175,543,2.10285714285714,368
"29SNB46",45,451,9.02222222222222,406
"29SQD24",65,442,5.8,377
"29SPA19",40,803,19.075,763
"29SNB45",140,487,2.47857142857143,347
"29SQD27",380,641,0.686842105263158,261
"29SNB48",85,388,3.56470588235294,303
"29SQD26",274,640,1.33576642335766,366
"29SNB47",117,452,2.86324786324786,335
"29SQD29",227,622,1.74008810572687,395
"29SQD28",52,656,11.6153846153846,604
"29SNB49",80,387,3.8375,307
"29SNB40",341,818,1.39882697947214,477
"29SQD21",186,696,2.74193548387097,510
"29SNB42",391,1016,1.59846547314578,625
"29SQD20",283,726,1.56537102473498,443
"29SNB41",511,1051,1.05675146771037,540
"29SQD19",262,554,1.11450381679389,292
"29SQD12",139,538,2.8705035971223,399
"29SQD11",155,730,3.70967741935484,575
"29SQD14",70,421,5.01428571428571,351
"29SPA09",475,989,1.08210526315789,514
"29SQD13",39,395,9.12820512820513,356
"29SQD16",138,639,3.6304347826087,501
"29SQD15",133,510,2.83458646616541,377
"29SQD18",182,665,2.65384615384615,483
"29SQD17",82,655,6.98780487804878,573
"29SQD10",203,766,2.77339901477833,563
"29SQD09",49,461,8.40816326530612,412
"29SQD08",153,462,2.01960784313725,309
"29SQD45",12,429,34.75,417
"29SQD44",218,441,1.02293577981651,223
"29SQD47",8,179,21.375,171
"29SQD46",6,255,41.5,249
"29SQD49",168,623,2.70833333333333,455
"29SQD48",10,373,36.3,363
"29SQD41",179,634,2.54189944134078,455
"29SQD40",94,655,5.96808510638298,561
"29SQD43",96,507,4.28125,411
"29SQD42",74,565,6.63513513513514,491
"29SQD34",146,487,2.33561643835616,341
"29SNB11",362,967,1.67127071823204,605
"29SQD33",83,484,4.83132530120482,401
"29SNB10",456,930,1.03947368421053,474
"29SQD36",87,545,5.26436781609195,458
"29SNB13",628,922,0.468152866242038,294
"29SQD35",81,533,5.58024691358025,452
"29SNB12",462,947,1.04978354978355,485
"29SQD38",36,581,15.1388888888889,545
"29SNB15",213,646,2.03286384976526,433
"29SQD37",30,530,16.6666666666667,500
"29SNB14",295,880,1.98305084745763,585
"29SNB17",295,635,1.15254237288136,340
"29SQD39",47,618,12.1489361702128,571
"29SNB16",208,631,2.03365384615385,423
"29SQD30",301,722,1.39867109634551,421
"29SQD32",185,576,2.11351351351351,391
"29SQD31",287,680,1.36933797909408,393
"29SNB00",408,815,0.997549019607843,407
"29SNB01",230,836,2.63478260869565,606
"29SNC98",22,432,18.6363636363636,410
"29SNC97",204,664,2.25490196078431,460
"29SNC99",129,369,1.86046511627907,240
"29SNC90",151,592,2.9205298013245,441
"29SNC92",194,627,2.2319587628866,433
"29SNC91",308,627,1.03571428571429,319
"29SNC94",43,528,11.2790697674419,485
"29SNC93",52,523,9.05769230769231,471
"29SNC96",495,659,0.331313131313131,164
"29SNC95",106,672,5.33962264150943,566
"29SNC87",148,708,3.78378378378378,560
"29SNC86",428,717,0.675233644859813,289
"29SNC89",71,478,5.73239436619718,407
"29SNC88",117,534,3.56410256410256,417
"29SNC81",448,688,0.535714285714286,240
"29SNC80",182,629,2.45604395604396,447
"29SNC83",247,602,1.43724696356275,355
"29SNC82",105,703,5.6952380952381,598
"29SNC85",251,720,1.86852589641434,469
"29SNC84",209,584,1.79425837320574,375
"29SQD01",164,687,3.1890243902439,523
"29SQD00",429,709,0.652680652680653,280
"29SQD03",181,421,1.32596685082873,240
"29SQD02",179,507,1.83240223463687,328
"29SQD05",27,477,16.6666666666667,450
"29SQD04",59,449,6.61016949152542,390
"29SQD07",77,491,5.37662337662338,414
"29SQD06",63,482,6.65079365079365,419
"29SNC54",191,903,3.72774869109948,712
"29SNC53",435,890,1.04597701149425,455
"29SNC56",165,705,3.27272727272727,540
"29SNC55",228,713,2.12719298245614,485
"29SNC58",118,740,5.27118644067797,622
"29SNC57",87,692,6.95402298850575,605
"29SNC59",354,597,0.686440677966102,243
"29SNC50",75,384,4.12,309
"29SNC52",276,848,2.07246376811594,572
"29SNC51",101,604,4.98019801980198,503
"29TPE64",185,668,2.61081081081081,483
"29TPE63",184,550,1.98913043478261,366
"29TPE66",362,780,1.15469613259669,418
"29TPE65",126,779,5.18253968253968,653
"29TPE68",192,587,2.05729166666667,395
"29TNH12",103,500,3.85436893203884,397
"29TPE67",296,686,1.31756756756757,390
"29TNH11",146,498,2.41095890410959,352
"29TNH14",74,360,3.86486486486486,286
"29TPE69",115,499,3.33913043478261,384
"29TNH13",85,431,4.07058823529412,346
"29TNH16",46,270,4.8695652173913,224
"29TNH15",65,294,3.52307692307692,229
"29TNH18",49,333,5.79591836734694,284
"29TNH17",68,308,3.52941176470588,240
"29TNH50",66,262,2.96969696969697,196
"29TNH52",56,377,5.73214285714286,321
"29TNH51",108,283,1.62037037037037,175
"29TNH54",84,376,3.47619047619048,292
"29TNH53",93,380,3.08602150537634,287
"29TPE97",389,983,1.52699228791774,594
"29TPE96",436,1046,1.39908256880734,610
"29TPE99",457,932,1.03938730853392,475
"29TPE98",397,1024,1.57934508816121,627
"29TNH45",85,523,5.15294117647059,438
"29TNH44",75,568,6.57333333333333,493
"29TNH47",34,204,5,170
"29TNH46",69,265,2.84057971014493,196
"29TNH49",65,277,3.26153846153846,212
"29TNH48",36,274,6.61111111111111,238
"29TPE93",95,457,3.81052631578947,362
"29TPE95",385,1009,1.62077922077922,624
"29TPE94",169,844,3.99408284023669,675
"29TNH41",68,326,3.79411764705882,258
"29TNH40",87,325,2.73563218390805,238
"29TNH43",186,566,2.04301075268817,380
"29TNH42",68,417,5.13235294117647,349
"29TPE86",413,1052,1.54721549636804,639
"29TPE85",597,1022,0.711892797319933,425
"29TPE88",476,896,0.882352941176471,420
"29TPE87",383,941,1.45691906005222,558
"29TNH34",456,573,0.256578947368421,117
"29TPE89",359,825,1.29805013927577,466
"29TNH33",251,588,1.34262948207171,337
"29TNH36",46,323,6.02173913043478,277
"29TNH35",168,547,2.25595238095238,379
"29TNH38",23,323,13.0434782608696,300
"29TNH37",55,310,4.63636363636364,255
"29TNH39",64,289,3.515625,225
"29TPE84",210,892,3.24761904761905,682
"29TPE83",83,522,5.28915662650602,439
"29TPE33",181,587,2.24309392265193,406
"29TPE35",171,669,2.91228070175439,498
"29TPE34",215,558,1.5953488372093,343
"29TPE37",309,750,1.42718446601942,441
"29TPE36",121,725,4.99173553719008,604
"29TPE28",46,675,13.6739130434783,629
"29TPE27",433,777,0.79445727482679,344
"29TPE29",97,517,4.32989690721649,420
"29TPE24",224,588,1.625,364
"29TPE23",199,569,1.85929648241206,370
"29TPE26",359,792,1.20612813370474,433
"29TPE25",103,727,6.05825242718447,624
"29TNH10",127,569,3.48031496062992,442
"29TPE17",316,810,1.56329113924051,494
"29TPE16",366,835,1.28142076502732,469
"29TPE19",68,405,4.95588235294118,337
"29TPE18",80,678,7.475,598
"29TNH09",35,144,3.11428571428571,109
"29TNH08",39,244,5.25641025641026,205
"29TPE53",173,510,1.94797687861272,337
"29TPE55",188,592,2.14893617021277,404
"29TPE54",111,468,3.21621621621622,357
"29TPE57",161,641,2.98136645962733,480
"29TNH01",159,500,2.14465408805031,341
"29TPE56",306,608,0.986928104575163,302
"29TNH00",110,553,4.02727272727273,443
"29TPE59",106,555,4.23584905660377,449
"29TNH03",90,544,5.04444444444444,454
"29TPE58",104,558,4.36538461538461,454
"29TNH02",62,606,8.7741935483871,544
"29TNH05",46,358,6.78260869565217,312
"29TNH04",52,545,9.48076923076923,493
"29TNH07",53,260,3.90566037735849,207
"29TNH06",35,285,7.14285714285714,250
"29TPE49",245,609,1.48571428571429,364
"29TPE44",116,503,3.33620689655172,387
"29TPE43",183,557,2.04371584699454,374
"29TPE46",123,575,3.67479674796748,452
"29TPE45",45,559,11.4222222222222,514
"29TPE48",268,612,1.28358208955224,344
"29TPE47",142,615,3.33098591549296,473
"29TNG93",219,610,1.78538812785388,391
"29TNG92",314,638,1.03184713375796,324
"29TNG95",88,399,3.53409090909091,311
"29TNG94",120,583,3.85833333333333,463
"29TNG97",101,422,3.17821782178218,321
"29TNG96",74,340,3.59459459459459,266
"29TNG99",120,487,3.05833333333333,367
"29TNG98",278,457,0.643884892086331,179
"29TPE39",196,614,2.13265306122449,418
"29TPE38",172,711,3.13372093023256,539
"29TNG91",257,568,1.21011673151751,311
"29TNG90",128,537,3.1953125,409
"29TQH48",122,926,6.59016393442623,804
"29TQH47",489,1266,1.58895705521472,777
"29TQH49",124,684,4.51612903225806,560
"29TNG89",57,499,7.75438596491228,442
"29TNG82",266,706,1.65413533834586,440
"29TNG81",296,646,1.18243243243243,350
"29TNG84",134,595,3.44029850746269,461
"29TNG83",315,686,1.17777777777778,371
"29TNG86",72,441,5.125,369
"29TNG85",117,476,3.06837606837607,359
"29TNG88",87,511,4.8735632183908,424
"29TNG87",56,509,8.08928571428571,453
"29TNG80",170,549,2.22941176470588,379
"29TNG79",68,369,4.42647058823529,301
"29TNG78",212,406,0.915094339622642,194
"29TNG51",179,612,2.41899441340782,433
"29TNG50",230,529,1.3,299
"29TNG53",192,581,2.02604166666667,389
"29TNG52",235,549,1.33617021276596,314
"29TNG55",333,772,1.31831831831832,439
"29TNG54",260,674,1.59230769230769,414
"29TNG46",106,748,6.05660377358491,642
"29TNG45",282,776,1.75177304964539,494
"29TNG48",70,330,3.71428571428571,260
"29TNG47",115,526,3.57391304347826,411
"29TNG49",74,314,3.24324324324324,240
"29TNG40",360,570,0.583333333333333,210
"29TNG42",249,537,1.1566265060241,288
"29TNG41",265,595,1.24528301886792,330
"29TNG44",264,738,1.79545454545455,474
"29TNG43",160,548,2.425,388
"29TNG35",490,742,0.514285714285714,252
"29TNG34",234,744,2.17948717948718,510
"29TNG37",83,585,6.04819277108434,502
"29TNG36",191,787,3.12041884816754,596
"29TNG39",136,427,2.13970588235294,291
"29TNG38",81,551,5.80246913580247,470
"29TNG71",383,639,0.668407310704961,256
"29TNG70",179,533,1.97765363128492,354
"29TNG73",298,669,1.24496644295302,371
"29TNG72",425,696,0.637647058823529,271
"29TNG75",195,702,2.6,507
"29TNG74",186,634,2.40860215053763,448
"29TNG77",100,644,5.44,544
"29TNG76",72,678,8.41666666666667,606
"29TNG68",58,386,5.6551724137931,328
"29TNG67",107,664,5.20560747663551,557
"29TNG69",52,361,5.94230769230769,309
"29TNG60",249,528,1.12048192771084,279
"29TNG62",315,666,1.11428571428571,351
"29TNG61",228,644,1.82456140350877,416
"29TNG64",236,681,1.88559322033898,445
"29TNG63",285,658,1.30877192982456,373
"29TNG66",475,731,0.538947368421053,256
"29TNG65",326,745,1.28527607361963,419
"29TNG57",89,645,6.24719101123596,556
"29TNG56",307,763,1.48534201954397,456
"29TNG59",26,260,9,234
"29TNG58",34,318,8.35294117647059,284
"29TPJ92",334,585,0.751497005988024,251
"29TPJ91",346,632,0.826589595375723,286
"29TPJ90",65,585,8,520
"29TPJ81",279,574,1.0573476702509,295
"29TPJ80",49,510,9.40816326530612,461
"29TPJ82",269,550,1.04460966542751,281
"29TPJ50",229,603,1.63318777292576,374
"29TPJ52",71,504,6.09859154929577,433
"29TPJ51",305,587,0.924590163934426,282
"29TPJ41",101,530,4.24752475247525,429
"29TPJ40",151,555,2.67549668874172,404
"29TPJ42",89,429,3.82022471910112,340
"29TPJ33",19,272,13.3157894736842,253
"29TPJ70",117,517,3.41880341880342,400
"29TPJ72",89,529,4.9438202247191,440
"29TPJ71",162,575,2.54938271604938,413
"29TPJ61",253,584,1.30830039525692,331
"29TPJ60",120,571,3.75833333333333,451
"29TPJ62",239,502,1.10041841004184,263
"29TQE43",389,645,0.658097686375321,256
"29TQE45",96,440,3.58333333333333,344
"29TQE44",69,645,8.34782608695652,576
"29TQE47",466,973,1.08798283261803,507
"29TQE46",175,754,3.30857142857143,579
"29TQE49",465,1070,1.3010752688172,605
"29TQE48",617,1072,0.737439222042139,455
"29TQE39",335,1026,2.06268656716418,691
"29TQE34",170,608,2.57647058823529,438
"29TQE33",151,577,2.82119205298013,426
"29TQE36",68,683,9.04411764705882,615
"29TQE35",112,443,2.95535714285714,331
"29TQE38",458,1013,1.2117903930131,555
"29TQE37",230,927,3.0304347826087,697
"29TQE29",121,1026,7.47933884297521,905
"29TQE28",291,1040,2.57388316151203,749
"29TQE54",68,535,6.86764705882353,467
"29TQE53",139,548,2.94244604316547,409
"29TQE56",26,688,25.4615384615385,662
"29TQE55",40,315,6.875,275
"29TQE58",460,980,1.1304347826087,520
"29TQE57",431,901,1.09048723897912,470
"29TQE59",233,937,3.02145922746781,704
"29TQE03",48,449,8.35416666666667,401
"29TQE05",239,884,2.69874476987448,645
"29TQE04",168,660,2.92857142857143,492
"29TQE23",71,398,4.6056338028169,327
"29TQE25",53,538,9.15094339622642,485
"29TQE24",61,490,7.0327868852459,429
"29TQE27",201,855,3.25373134328358,654
"29TQE26",73,696,8.53424657534247,623
"29TQE18",354,1030,1.90960451977401,676
"29TQE17",356,929,1.60955056179775,573
"29TQE19",409,948,1.31784841075795,539
"29TQE14",88,494,4.61363636363636,406
"29TQE13",100,380,2.8,280
"29TQE16",268,825,2.07835820895522,557
"29TQE15",167,766,3.58682634730539,599
"29TQE07",324,984,2.03703703703704,660
"29TQE06",441,937,1.12471655328798,496
"29TQE09",535,942,0.760747663551402,407
"29TQE08",412,1029,1.49757281553398,617
"29TQF00",172,867,4.0406976744186,695
"29TQF02",99,808,7.16161616161616,709
"29TQF01",63,838,12.3015873015873,775
"29TQF04",94,660,6.02127659574468,566
"29TQF03",115,832,6.23478260869565,717
"29TQF53",31,288,8.29032258064516,257
"29TQF52",12,251,19.9166666666667,239
